,value,z_score,rate_of_change,hour,day_of_week,month,ema_mean,ema_std,upper_threshold,lower_threshold,label
35,43.34797681370967,-0.14324312846174236,1.221365398892722,0.0,6.0,11.0,42.956490627516025,0.9272370443943619,45.73820176069911,40.17477949433294,1
36,44.263157894736835,-0.10672537221610963,0.9151810810271641,0.0,6.0,11.0,43.19406649428344,0.9928033098986361,46.17247642397935,40.21565656458753,1
37,43.958048975610446,-0.11889989523457144,-0.3051089191263898,0.0,6.0,11.0,43.332972399979255,0.950222046497503,46.183638539471765,40.482306260486745,1
38,42.431578947368415,-0.1798094371418872,-1.5264700282420307,0.0,6.0,11.0,43.169082681322735,0.9343732964745662,45.97220257074643,40.36596279189904,1
39,42.73669215195736,-0.1676347431239586,0.30511320458894176,0.0,6.0,11.0,43.09046622143812,0.8632607673805744,45.68024852357984,40.5006839192964,1
40,41.51578947368421,-0.21635146960477586,-1.2209026782731485,0.0,6.0,11.0,42.80416135821014,1.009741128346451,45.83338474324949,39.774937973170786,1
41,42.43143006515767,-0.17981537787251856,0.915640591473462,0.0,6.0,11.0,42.7363920322006,0.9258309042592291,45.513884744978284,39.95889931942291,1
42,41.210381717958875,-0.2285379168667603,-1.2210483471987956,0.0,6.0,11.0,42.458935611429375,1.0422213771255517,45.58559974280603,39.33227148005272,1
43,41.210960115369645,-0.2285148375264008,0.0005783974107700374,0.0,6.0,11.0,42.23203097578215,1.0705878919749623,45.44379465170704,39.02026729985727,1
44,40.90497610543084,-0.24072427861041604,-0.30598400993880404,0.0,6.0,11.0,41.99074827208191,1.1085362888321253,45.31635713857828,38.665139405585535,1
45,40.905119631159195,-0.24071855161532,0.00014352572835463207,0.0,6.0,11.0,41.7933612464596,1.0955515161099063,45.08001579478932,38.506706698129875,1
46,41.515352469974,-0.21636890702268008,0.6102328388148024,0.0,6.0,11.0,41.742814196189485,0.9973885586511795,44.73497987214302,38.75064852023595,1
47,41.515643804758575,-0.2163572821181998,0.00029133478457765705,0.0,6.0,11.0,41.70151048865659,0.9068870431129692,44.422171617995495,38.98084935931768,1
48,42.12631578947368,-0.19199011462951676,0.6106719847151041,0.0,6.0,11.0,41.778747816077875,0.8382940050255756,44.293629831154604,39.263865801001145,1
49,42.12705486061159,-0.19196062405085226,0.0007390711379073878,0.0,6.0,11.0,41.84207636962945,0.7713747676960916,44.15620067271773,39.527952066541175,1
50,43.65247841235645,-0.13109283887827733,1.5254235517448649,0.0,6.0,11.0,42.17124037739799,1.0141885792501775,45.21380611514853,39.12867463964746,1
51,43.95774049915614,-0.11891220412971738,0.30526208679968647,0.0,6.0,11.0,42.49605858135401,1.1700848407191886,46.00631310351158,38.98580405919645,1
52,43.958048975610446,-0.11889989523457144,0.000308476454307538,0.0,6.0,11.0,42.761875016673365,1.2138630130572372,46.40346405584508,39.12028597750165,1
53,43.65278474661315,-0.13108061546157027,-0.3052642289972951,0.0,6.0,11.0,42.923858603935145,1.1561809494697368,46.39240145234436,39.45531575552593,1
54,42.73669215195736,-0.1676347431239586,-0.9160925946557938,0.0,6.0,11.0,42.88982833993918,1.0485697066478727,46.035537459882796,39.74411921999556,1
55,41.82119937262939,-0.204164936823563,-0.9154927793279697,0.0,6.0,11.0,42.695532164064666,1.043237577942228,45.82524489789135,39.56581943023798,1
56,40.90497610543084,-0.24072427861041604,-0.9162232671985464,0.0,6.0,11.0,42.36997651704033,1.19180375743003,45.94538778933042,38.79456524475024,1
57,42.431578947368415,-0.1798094371418872,1.5266028419375743,1.0,6.0,11.0,42.38117695891816,1.078317945594015,45.61613079570021,39.146223122136114,1
58,41.82090589155827,-0.20417664736963959,-0.6106730558101461,1.0,6.0,11.0,42.27930949212545,1.0016196097614527,45.28416832140981,39.27445066284109,1
59,42.73684210526315,-0.16762875965425766,0.9159362137048817,1.0,6.0,11.0,42.36249723996867,0.9248974223336355,45.13718950696958,39.58780497296776,1
60,41.515643804758575,-0.2163572821181998,-1.2211983005045752,1.0,6.0,11.0,42.20852388811229,0.9046770290587134,44.92255497528843,39.49449280093615,1
61,43.04225628861856,-0.15544205591556792,1.526612483859985,1.0,6.0,11.0,42.360111597295244,0.8857354719382642,45.017318013110035,39.70290518148045,1
62,43.34736842105263,-0.14326740467899826,0.30511213243406843,1.0,6.0,11.0,42.5396128379784,0.8960967979162947,45.22790323172729,39.85132244422952,1
63,42.431578947368415,-0.1798094371418872,-0.9157894736842138,1.0,6.0,11.0,42.51997031241295,0.8117392004863205,44.95518791387191,40.08475271095399,1
64,42.43113230387048,-0.17982725920871587,-0.0004466434979377709,1.0,6.0,11.0,42.50381794722341,0.7351335194743412,44.70921850564643,40.29841738880039,1
65,42.124394325872856,-0.1920667852916014,-0.3067379779976207,1.0,6.0,11.0,42.43483183425058,0.6826113782681817,44.48266596905513,40.386997699446034,1
66,42.429494691488834,-0.1798926035771883,0.30510036561597786,1.0,6.0,11.0,42.43386144465753,0.617449036155441,44.286208553123856,40.581514336191205,1
67,42.12350755563664,-0.19210216939208521,-0.3059871358521917,1.0,6.0,11.0,42.37743346483555,0.5725791918323927,44.09517104033272,40.65969588933837,1
68,41.513021938888286,-0.21646190038527816,-0.6104856167483561,1.0,6.0,11.0,42.22026773284514,0.6258943477819473,44.09795077619098,40.3425846894993,1
69,39.98680789701739,-0.2773612278682607,-1.5262140418708938,1.0,6.0,11.0,41.814184126331,1.0700640534204817,45.02437628659244,38.60399196606956,1
70,39.68156508864321,-0.2895410933648573,-0.3052428083741816,1.0,6.0,11.0,41.426435210387766,1.299459359805226,45.324813289803444,37.52805713097209,1
71,40.292050705391574,-0.26518136237166406,0.6104856167483632,1.0,6.0,11.0,41.220183482206636,1.2626465458004557,45.008123119608,37.43224384480527,1
72,41.20748997442294,-0.2286533038516525,0.9154392690313671,1.0,6.0,11.0,41.21787557170051,1.1421184324592188,44.644230869078164,37.791520274322856,1
73,40.90253632213993,-0.2408216313784711,-0.30495365228301097,1.0,6.0,11.0,41.16054116268949,1.0410094977726796,44.28356965600753,38.03751266937145,1
74,41.81767787161036,-0.2043054525296868,0.9151415494704267,1.0,6.0,11.0,41.280020564311464,0.9787956411154579,44.21640748765784,38.34363364096509,1
75,42.42845264033177,-0.1799341837310377,0.6107747687214129,1.0,6.0,11.0,41.488826396315154,1.0009250864225963,44.49160165558294,38.48605113704737,1
76,42.12321197385456,-0.19211396376119155,-0.3052406664772107,1.0,6.0,11.0,41.60416922859504,0.9413905358264454,44.428340836074376,38.779997621115704,1
77,41.81841146874934,-0.20427618037572817,-0.30480050510522005,1.0,6.0,11.0,41.643122363168544,0.8559630056052695,44.211011379984356,39.07523334635273,1
78,41.207779130514105,-0.22864176588187476,-0.6106323382352343,1.0,6.0,11.0,41.563969048140464,0.7942201780294007,43.94662958222867,39.18130851405226,1
79,41.81767787161037,-0.2043054525296862,0.6098987410962664,1.0,6.0,11.0,41.610097925134994,0.7257663192543532,43.78739688289805,39.43279896737194,1
80,40.90224930794573,-0.24083308388180635,-0.9154285636646406,1.0,6.0,11.0,41.481398176555125,0.7167876661710743,43.63176117506835,39.3310351780419,1
81,40.59715107711739,-0.25300718041345494,-0.3050982308283423,1.0,6.0,11.0,41.320625976657354,0.7413553030934777,43.54469188593779,39.09656006737692,1
82,41.207345397899104,-0.2286590727758204,0.6101943207817158,1.0,6.0,11.0,41.30002950779222,0.6721607605299073,43.31651178938194,39.283547226202494,1
83,41.81841146874934,-0.20427618037572817,0.6110660708502351,1.0,6.0,11.0,41.39428077342078,0.6434835839509222,43.32473152527355,39.463830021568015,1
84,41.82017220690091,-0.2042059230157758,0.0017607381515674092,1.0,6.0,11.0,41.47171557950807,0.607261237104506,43.293499290821586,39.64993186819456,1
85,42.125428938338146,-0.19202550195806292,0.30525673143723964,1.0,6.0,11.0,41.59057255384081,0.610207104180928,43.42119386638359,39.759951241298026,1
86,41.82090589155827,-0.20417664736963959,-0.3045230467798774,1.0,6.0,11.0,41.63245134251671,0.559840496902199,43.31197283322331,39.95292985181011,1
87,42.73624229835371,-0.16765269328112944,0.9153364067954399,1.0,6.0,11.0,41.83314060721435,0.676621445849194,43.863004944761926,39.80327626966677,1
88,44.2623813617305,-0.10675635760646571,1.5261390633767888,1.0,6.0,11.0,42.2748207443991,1.1618880843438484,45.760484997430645,38.78915649136756,1
89,44.87352675955523,-0.08237029988403613,0.6111453978247354,1.0,6.0,11.0,42.74731274715476,1.4902267485064444,47.21799299267409,38.276632501635426,1
90,44.873211860927775,-0.08238286503814388,-0.0003148986274581489,1.0,6.0,11.0,43.13383985874985,1.601254005674341,47.93760187577288,38.330077841726826,1
91,45.17878884635492,-0.07018966513547617,0.3055769854271446,1.0,6.0,11.0,43.50564876558713,1.6700416976935752,48.515773858667856,38.49552367250641,1
92,44.87321186092778,-0.08238286503814359,-0.3055769854271375,1.0,6.0,11.0,43.75429660110361,1.609680077875552,48.58333683473027,38.925256367476955,1
93,45.17989852417946,-0.07014538652750696,0.30668666325167493,1.0,6.0,11.0,44.01349695075376,1.5671280839692625,48.71488120266155,39.31211269884597,1
94,45.7902770224039,-0.04578992980115233,0.610378498224442,1.0,6.0,11.0,44.33654787287197,1.5909664955493064,49.10944735951989,39.563648386224045,1
95,46.09457510675401,-0.033647760889795195,0.3042980843501084,1.0,6.0,11.0,44.65618918812324,1.6068023265451568,49.476596167758714,39.83578220848777,1
96,47.62055136261723,0.02724207840374933,1.5259762558632204,1.0,6.0,11.0,45.19516412894033,1.8880844724193464,50.859417546198365,39.53091071168229,1
97,49.14685108577804,0.08814482476035682,1.526299723160811,1.0,6.0,11.0,45.91365266654718,2.3447462472108604,52.94789140817976,38.8794139249146,1
98,49.14719597475096,0.08815858659580769,0.00034488897291851117,1.0,6.0,11.0,46.50156963167514,2.4952876379647115,53.98743254556928,39.015706717781,1
99,48.841933887951264,0.07597795184724745,-0.3052620867996936,1.0,6.0,11.0,46.927090405543524,2.44943183876404,54.27538592183564,39.578794889251405,1
100,48.5365014982351,0.06379052163435715,-0.3054323897161666,1.0,6.0,11.0,47.21971060421472,2.3101930051528594,54.150289619673295,40.28913158875614,1
101,48.84210526315789,0.07598479009833445,0.3056037649227932,1.0,6.0,11.0,47.51469145129529,2.1912777301560302,54.088524641763385,40.9408582608272,1
102,47.926147627552176,0.03943604760156648,-0.9159576356057144,1.0,6.0,11.0,47.58950166516018,1.9891316986774528,53.55689676119253,41.62210656912782,1
103,47.9258113072494,0.03942262767507111,-0.0003363203027788586,1.0,6.0,11.0,47.65064887281276,1.8044250705457654,53.06392408445006,42.23737366117546,1
104,48.23140971435187,0.05161668235012671,0.30559840710247244,1.0,6.0,11.0,47.756241753092596,1.649153794499839,52.70370313659211,42.80878036959308,1
105,48.53667180115157,0.06379731709868722,0.3052620867997007,1.0,6.0,11.0,47.89813812546695,1.525086467543699,52.47339752809805,43.32287872283585,1
106,49.45211103041021,0.1003253740316786,0.915439229258638,1.0,6.0,11.0,48.18067865363845,1.5172823149132304,52.732525598378146,43.62883170889876,1
107,49.45297861739381,0.10035999267780875,0.000867586983602564,1.0,6.0,11.0,48.41200591977579,1.4666748828420664,52.812030568301985,44.01198127124959,1
108,48.53667180115157,0.06379731709868722,-0.9163068162422405,1.0,6.0,11.0,48.434672443662286,1.327625163742266,52.417547934889086,44.45179695243549,1
109,47.62088554075249,0.02725541285300653,-0.9157862603990807,1.0,6.0,11.0,48.28671118858777,1.2456245784122777,52.02358492382461,44.54983745335094,1
110,47.62088554075249,0.02725541285300653,0.0,1.0,6.0,11.0,48.16565197989045,1.1587716291470076,51.64196686733147,44.68933709244943,1
111,47.3156234539528,0.01507477810444658,-0.30526208679968647,1.0,6.0,11.0,48.011101338810874,1.103650543046697,51.32205296795097,44.70014970967078,1
112,46.09392817669865,-0.033673574834772194,-1.221695277254156,1.0,6.0,11.0,47.66252440024501,1.2665351520801835,51.46212985648556,43.86291894400446,1
113,45.78867037420397,-0.045854038630053974,-0.3052578024946797,1.0,6.0,11.0,47.32182366823755,1.375805086834816,51.449238928742,43.1944084077331,1
114,45.78931301995432,-0.04582839563835515,0.0006426457503536653,1.0,6.0,11.0,47.043185368549686,1.391719614706823,51.218344212670154,42.86802652442922,1
115,45.78931301995432,-0.04582839563835515,0.0,1.0,6.0,11.0,46.81520857789598,1.358156816252329,50.88967902665297,42.74073812913899,1
116,44.2623813617305,-0.10675635760646571,-1.5269316582238233,1.0,6.0,11.0,46.3510581749568,1.6082250873659973,51.17573343705479,41.52638291285881,1
117,43.04240731513906,-0.15543602962221842,-1.2199740465914388,1.0,6.0,11.0,45.74948529135357,1.9813089743552874,51.69341221441943,39.80555836828771,1
118,42.43128118399169,-0.17982131856146133,-0.6111261311473655,1.0,6.0,11.0,45.14617545365141,2.2431576583326085,51.875648428649235,38.41670247865358,1
119,41.210092525341835,-0.22854945629400156,-1.221188658649858,1.0,6.0,11.0,44.43052401214057,2.584120049574381,52.182884160863715,36.67816386341743,1
120,41.515498136855186,-0.21636309459083397,0.30540561151335055,1.0,6.0,11.0,43.90051930754323,2.620701886461875,51.762624966928854,36.0384136481576,1
121,42.73684210526315,-0.16762875965425766,1.2213439684079646,1.0,6.0,11.0,43.688941634401395,2.4172634141413574,50.94073187682547,36.437151391977324,1
122,42.12661141481695,-0.19197831852222239,-0.6102306904462012,1.0,6.0,11.0,43.40488159447695,2.276888178785411,50.23554613083318,36.574217058120716,1
123,42.127350496327985,-0.19194882752964706,0.000739081511035522,1.0,6.0,11.0,43.17260321299531,2.124005790223652,49.54462058366627,36.80058584232435,1
124,42.1274983157422,-0.1919429292069559,0.00014781941421659894,1.0,6.0,11.0,42.98258414076747,1.96765906141607,48.88556132501568,37.079606956519264,1
125,40.905550214387475,-0.24070137038889414,-1.2219481013547266,1.0,6.0,11.0,42.60494160869838,1.9699769991566904,48.51487260616845,36.69501061122831,1
126,40.294454074006495,-0.26508546262999805,-0.6110961403809796,1.0,6.0,11.0,42.18485296602713,2.014343568204455,48.227883670640495,36.141822261413765,1
127,40.59943018343602,-0.25291623901319316,0.3049761094295249,1.0,6.0,11.0,41.89659427828329,1.9326933398566526,47.69467429785325,36.09851425871333,1
128,41.21023712114301,-0.22854368660062516,0.6108069377069896,1.0,6.0,11.0,41.77180206789414,1.7703171821840233,47.08275361444621,36.460850521342074,1
129,41.82090589155827,-0.20417664736963959,0.6106687704152591,1.0,6.0,11.0,41.78073003583307,1.6014365796047378,46.585039774647285,36.97642029701886,1
130,41.82090589155827,-0.20417664736963959,0.0,1.0,6.0,11.0,41.78803473687402,1.4486459757184063,46.13397266402924,37.4420968097188,1
131,42.12602016827952,-0.19200191057125252,0.30511427672124825,1.0,6.0,11.0,41.8494866334932,1.3175347131732396,45.80209077301292,37.89688249397348,1
132,42.43143006515767,-0.17981537787251856,0.3054098968781531,1.0,6.0,11.0,41.95529453015946,1.2150129662076596,45.60033342878244,38.310255631536485,1
133,42.43143006515767,-0.17981537787251856,0.0,1.0,6.0,11.0,42.04186462743186,1.1159382342092659,45.389679330059664,38.69404992480406,1
134,42.43128118399169,-0.17982131856146133,-0.0001488811659768885,1.0,6.0,11.0,42.11266763771547,1.021744583263795,45.17790138750685,39.047433887924086,1
135,42.12661141481695,-0.19197831852222239,-0.304669769174744,1.0,6.0,11.0,42.115202869915734,0.9242201355239584,44.88786327648761,39.34254246334386,1
136,43.3470642311282,-0.1432795425320887,1.2204528163112514,1.0,6.0,11.0,42.339177662863456,0.9745257430878373,45.26275489212697,39.41560043359994,1
137,44.263157894736835,-0.10672537221610963,0.9160936636086348,1.0,6.0,11.0,42.688992250476794,1.1785070420338912,46.224513376578464,39.15347112437512,1
138,44.56826467275554,-0.09455093463259635,0.305106778018704,1.0,6.0,11.0,43.03067814543656,1.311526467618642,46.965257548292485,39.09609874258064,1
139,43.9578947368421,-0.11890604970373918,-0.6103699359134396,1.0,6.0,11.0,43.19926298023756,1.2447731314378923,46.93358237455124,39.46494358592388,1
140,43.04165219313481,-0.15546616066607258,-0.9162425437072912,1.0,6.0,11.0,43.1706064734916,1.1277615433231891,46.55389110346117,39.78732184352204,1
141,43.34676004547305,-0.14329168021482558,0.30510785233823867,1.0,6.0,11.0,43.202634395670046,1.0226095503144297,46.27046304661334,40.134805744726755,1
142,43.34584751412231,-0.1433280922409519,-0.0009125313507354349,1.0,6.0,11.0,43.228673144479544,0.9268158361599019,46.00912065295925,40.44822563599984,1
143,42.73474285473696,-0.16771252440923706,-0.6111046593853544,1.0,6.0,11.0,43.13886763725362,0.8620517253757728,45.72502281338094,40.5527124611263,1
144,43.3470642311282,-0.1432795425320887,0.6123213763912432,1.0,6.0,11.0,43.17672156341263,0.784335803543412,45.52972897404286,40.823714152782394,1
145,42.73669215195736,-0.1676347431239586,-0.610372079170844,1.0,6.0,11.0,43.096716215875304,0.7316662760366064,45.29171504398512,40.90171738776549,1
146,43.9578947368421,-0.11890604970373918,1.2212025848847432,1.0,6.0,11.0,43.25329412877836,0.748722257637678,45.49946090169139,41.00712735586532,1
147,43.9578947368421,-0.11890604970373918,0.0,1.0,6.0,11.0,43.38140333024449,0.7353368667892994,45.587413930612385,41.17539272987659,1
148,42.73654219970386,-0.16764072655167045,-1.2213525371382374,1.0,6.0,11.0,43.264155851964375,0.7149422216262751,45.4089825168432,41.11932918708555,1
149,43.34691213776697,-0.14328561139475107,0.6103699380631085,1.0,6.0,11.0,43.27920244938303,0.6475642072439663,45.22189507111493,41.33650982765113,1
150,42.43128118399169,-0.17982131856146133,-0.9156309537752776,1.0,6.0,11.0,43.1250349465846,0.6796572440363653,45.164006678693696,41.0860632144755,1
151,42.73639224850264,-0.16764670993739436,0.30511106451094605,1.0,6.0,11.0,43.05437263784242,0.6347533255713347,44.95863261455642,41.15011266112842,1
152,41.515643804758575,-0.2163572821181998,-1.220748443744064,1.0,6.0,11.0,42.7746037590999,0.849122031176444,45.32196985262923,40.22723766557056,1
153,40.2945954575598,-0.2650798211124407,-1.2210483471987743,1.0,6.0,11.0,42.32369315881988,1.2674847796802353,46.126147497860586,38.52123881977917,1
154,40.90497610543084,-0.24072427861041604,0.6103806478710396,1.0,6.0,11.0,42.06574460365823,1.2833981576459197,45.91593907659599,38.21555013072047,1
155,41.51549813685518,-0.21636309459083428,0.6105220314243383,1.0,6.0,11.0,41.96569979151222,1.1822355757974972,45.51240651890471,38.41899306411973,1
156,41.210092525341835,-0.22854945629400156,-0.30540561151334344,1.0,6.0,11.0,41.828316652208514,1.1126220298017957,45.1661827416139,38.490450562803126,1
157,42.12631578947368,-0.19199011462951676,0.916223264131844,1.0,6.0,11.0,41.88249831352945,1.0136706885955142,44.923510379316,38.84148624774291,1
158,43.34691213776696,-0.14328561139475166,1.2205963482932773,1.0,6.0,11.0,42.14875537248172,1.0932378749536387,45.42846899734264,38.869041747620805,1
159,44.56810829397688,-0.09455717449292517,1.2211961562099205,1.0,6.0,11.0,42.58863772184448,1.3947573243317495,46.772909694839726,38.40436574884923,1
160,45.484210526315785,-0.05800266226559115,0.9161022323389076,1.0,6.0,11.0,43.11510550447562,1.7255404919293114,48.291726980263554,37.93848402868769,1
161,44.56826467275554,-0.09455093463259635,-0.9159458535602454,1.0,6.0,11.0,43.379316262344695,1.668881300728811,48.38596016453113,38.37267236015826,1
162,45.17926441589064,-0.0701706888555427,0.6109997431351033,1.0,6.0,11.0,43.70657956298941,1.6775808583815164,48.73932213813396,38.673836987844865,1
163,44.26300258595583,-0.10673156938115716,-0.9162618299348111,1.0,6.0,11.0,43.80774738534694,1.534198602857343,48.410343193918976,39.20515157677491,1
164,43.65232524684037,-0.1310989505222978,-0.6106773391154618,1.0,6.0,11.0,43.77948881470938,1.3891726855114193,47.94700687124364,39.611970758175126,1
165,42.43128118399169,-0.17982131856146133,-1.2210440628486765,1.0,6.0,11.0,43.53436015457889,1.3709005020753313,47.64706166080489,39.421658648352896,1
166,43.65217208239913,-0.13110506212342957,1.2208908984074398,1.0,6.0,11.0,43.55578050509166,1.2409508600335657,47.27863308519236,39.83292792499096,1
167,44.26300258595583,-0.10673156938115716,0.6108305035566985,1.0,6.0,11.0,43.68436633797605,1.1587226013700667,47.16053414208625,40.208198533865854,1
168,43.95804897561044,-0.11889989523457171,-0.30495361034539314,1.0,6.0,11.0,43.734126817545935,1.0539936344175,46.89610772079843,40.572145914293436,1
169,46.09457510675401,-0.033647760889795195,2.136526131143569,1.0,6.0,11.0,44.163299233765585,1.3527250674419182,48.22147443609134,40.10512403143983,1
170,47.31595549458069,0.015088027262415715,1.2213803878266845,1.0,6.0,11.0,44.736509463004694,1.772007955874586,50.05253333062845,39.42048559538094,1
171,48.84193388795128,0.07597795184724802,1.5259783933705862,1.0,6.0,11.0,45.48295026754043,2.314080867376223,52.425192869669104,38.54070766541176,1
172,49.147368421052626,0.088165467585964,0.30543453310134794,1.0,6.0,11.0,46.149208113633556,2.5692093903881665,53.85683628479806,38.441579942469055,1
173,49.14702352965945,0.08815170565393948,-0.00034489139317628315,1.0,6.0,11.0,46.694265462001894,2.6241422016709803,54.566692067014834,38.821838856988954,1
174,49.75737097504237,0.11250592330300009,0.6103474453829207,1.0,6.0,11.0,47.25119373710016,2.680474879052249,55.292618374256904,39.209769099943415,1
175,48.84227663956716,0.0759916283974096,-0.9150943354752101,1.0,6.0,11.0,47.5404815375487,2.50938817112008,55.06864605090894,40.01231702418846,1
176,49.45280509756174,0.10035306885140698,0.6105284579945831,1.0,6.0,11.0,47.88817673027834,2.399286220142417,55.08603539070559,40.69031806985109,1
177,48.23140971435189,0.051616682350127556,-1.2213953832098525,1.0,6.0,11.0,47.95058272738262,2.174717688294474,54.47473579226604,41.426429662499196,1
178,46.705263157894734,-0.009279952315072669,-1.5261465564571566,1.0,6.0,11.0,47.72416098747573,2.031216551068107,53.81781064068005,41.630511334271404,1
179,46.4,-0.02146062980270222,-0.30526315789473557,1.0,6.0,11.0,47.483404444298316,1.9145512247841527,53.227058118650774,41.73975076994586,1
180,46.3998371935537,-0.021467126141234964,-0.00016280644629773633,1.0,6.0,11.0,47.2863922168902,1.7869302653906298,52.64718301306209,41.92560142071831,1
181,46.70477152872075,-0.009299569410214883,0.30493433516704727,1.0,6.0,11.0,47.18064300085939,1.633544313847359,52.08127594240147,42.28001005931731,1
182,47.62038427530842,0.027235411249301573,0.9156127465876693,1.0,6.0,11.0,47.26059595985012,1.4883727963039155,51.72571434876187,42.795477570938374,1
